osm_element,osm_id,building,area_m2,lat,lon,shadow_mass,levels,height_source,osm_url
way,258628250,yes,1702.0,51.16304,71.53683,41.3,,manual,https://www.openstreetmap.org/way/258628250
way,242016671,yes,1702.0,51.189707,71.44081,41.2,,manual,https://www.openstreetmap.org/way/242016671
way,1096313751,yes,1697.0,51.106594,71.400646,41.2,,manual,https://www.openstreetmap.org/way/1096313751
way,923618875,yes,1697.0,51.169937,71.392458,41.2,,manual,https://www.openstreetmap.org/way/923618875
way,243286638,yes,1697.0,51.199009,71.426576,41.2,,manual,https://www.openstreetmap.org/way/243286638
way,1100946122,yes,1697.0,51.093981,71.456926,41.2,,manual,https://www.openstreetmap.org/way/1100946122
way,1479984373,construction,271.0,51.144029,71.369425,41.2,,manual,https://www.openstreetmap.org/way/1479984373
way,230409020,yes,1692.0,51.118272,71.436564,41.1,,manual,https://www.openstreetmap.org/way/230409020
relation,14518373,yes,1692.0,51.100244,71.456724,41.1,,manual,https://www.openstreetmap.org/relation/14518373
way,917478477,yes,1691.0,51.170675,71.438406,41.1,,manual,https://www.openstreetmap.org/way/917478477
way,1077512550,yes,1691.0,51.128018,71.495605,41.1,,manual,https://www.openstreetmap.org/way/1077512550
way,258147814,yes,1691.0,51.172822,71.471168,41.1,,manual,https://www.openstreetmap.org/way/258147814
way,918597315,yes,1690.0,51.164485,71.387259,41.1,,manual,https://www.openstreetmap.org/way/918597315
way,425477608,yes,1688.0,51.077112,71.393518,41.1,,manual,https://www.openstreetmap.org/way/425477608
way,235846745,yes,1688.0,51.119867,71.410727,41.1,,manual,https://www.openstreetmap.org/way/235846745
way,1104676419,yes,1688.0,51.202475,71.439604,41.1,,manual,https://www.openstreetmap.org/way/1104676419
way,1117038221,yes,1687.0,51.130012,71.587775,41.1,,manual,https://www.openstreetmap.org/way/1117038221
way,258113685,yes,1687.0,51.178975,71.455534,41.1,,manual,https://www.openstreetmap.org/way/258113685
way,241492296,yes,1687.0,51.123346,71.519742,41.1,,manual,https://www.openstreetmap.org/way/241492296
way,258129099,yes,1683.0,51.167772,71.455503,41.0,,manual,https://www.openstreetmap.org/way/258129099
way,1076764138,yes,1682.0,51.088041,71.425874,41.0,,manual,https://www.openstreetmap.org/way/1076764138
way,258536489,yes,1681.0,51.187144,71.490001,41.0,,manual,https://www.openstreetmap.org/way/258536489
way,1100946935,yes,1681.0,51.148721,71.5354,41.0,,manual,https://www.openstreetmap.org/way/1100946935
way,258882871,industrial,1680.0,51.215523,71.343195,41.0,,manual,https://www.openstreetmap.org/way/258882871
way,583675007,yes,1677.0,51.179472,71.457747,41.0,,manual,https://www.openstreetmap.org/way/583675007
way,1101642576,yes,1677.0,51.042267,71.427065,41.0,,manual,https://www.openstreetmap.org/way/1101642576
way,581178605,yes,1677.0,51.217365,71.342503,40.9,,manual,https://www.openstreetmap.org/way/581178605
way,1081420771,yes,1676.0,51.06808,71.386435,40.9,,manual,https://www.openstreetmap.org/way/1081420771
way,917348921,yes,1676.0,51.126313,71.510438,40.9,,manual,https://www.openstreetmap.org/way/917348921
way,1103224512,yes,1675.0,51.148222,71.549274,40.9,,manual,https://www.openstreetmap.org/way/1103224512
way,258120766,yes,1673.0,51.173381,71.460018,40.9,,manual,https://www.openstreetmap.org/way/258120766
way,842263431,yes,1671.0,51.199048,71.465246,40.9,,manual,https://www.openstreetmap.org/way/842263431
way,1077924857,yes,1669.0,51.150753,71.364309,40.9,,manual,https://www.openstreetmap.org/way/1077924857
way,240938571,yes,1666.0,51.160401,71.403114,40.8,,manual,https://www.openstreetmap.org/way/240938571
way,1394168488,yes,1661.0,51.135565,71.379889,40.8,,manual,https://www.openstreetmap.org/way/1394168488
way,1057097403,yes,1661.0,51.167826,71.550784,40.8,,manual,https://www.openstreetmap.org/way/1057097403
relation,14340934,yes,1661.0,51.079751,71.491645,40.8,,manual,https://www.openstreetmap.org/relation/14340934
way,425317760,yes,1658.0,51.060979,71.419249,40.7,,manual,https://www.openstreetmap.org/way/425317760
way,1547019957,yes,1657.0,51.128627,71.553045,40.7,,manual,https://www.openstreetmap.org/way/1547019957
way,1102541351,yes,1656.0,51.17417,71.531572,40.7,,manual,https://www.openstreetmap.org/way/1102541351
way,1547012493,yes,1654.0,51.13951,71.543219,40.7,,manual,https://www.openstreetmap.org/way/1547012493
way,241090177,yes,1652.0,51.178518,71.388461,40.6,,manual,https://www.openstreetmap.org/way/241090177
way,1077912801,yes,1652.0,51.129856,71.370579,40.6,,manual,https://www.openstreetmap.org/way/1077912801
way,333373412,yes,1651.0,51.127538,71.589476,40.6,,manual,https://www.openstreetmap.org/way/333373412
way,258522293,yes,1650.0,51.176403,71.487948,40.6,,manual,https://www.openstreetmap.org/way/258522293
way,216575994,industrial,1648.0,51.193582,71.443878,40.6,,manual,https://www.openstreetmap.org/way/216575994
way,1101642575,yes,1647.0,51.046829,71.432567,40.6,,manual,https://www.openstreetmap.org/way/1101642575
way,167158838,yes,1646.0,51.145829,71.528337,40.6,,manual,https://www.openstreetmap.org/way/167158838
way,240909205,yes,1645.0,51.141121,71.409361,40.6,,manual,https://www.openstreetmap.org/way/240909205
way,257237385,garage,1644.0,51.173095,71.376375,40.5,,manual,https://www.openstreetmap.org/way/257237385
relation,11524850,yes,1644.0,51.159472,71.442819,40.5,,manual,https://www.openstreetmap.org/relation/11524850
way,1179763185,yes,1643.0,51.109575,71.652426,40.5,,manual,https://www.openstreetmap.org/way/1179763185
way,1077927355,yes,1640.0,51.145679,71.348809,40.5,,manual,https://www.openstreetmap.org/way/1077927355
way,918112832,yes,1640.0,51.143978,71.370607,40.5,,manual,https://www.openstreetmap.org/way/918112832
way,1076674340,yes,1639.0,51.124868,71.492962,40.5,,manual,https://www.openstreetmap.org/way/1076674340
way,1081420752,yes,1637.0,51.0616,71.387189,40.5,,manual,https://www.openstreetmap.org/way/1081420752
way,258163641,yes,1637.0,51.03371,71.46703,40.5,,manual,https://www.openstreetmap.org/way/258163641
way,258786540,yes,1637.0,51.100554,71.472001,40.5,,manual,https://www.openstreetmap.org/way/258786540
way,258158786,yes,1636.0,51.161443,71.474936,40.5,,manual,https://www.openstreetmap.org/way/258158786
way,1101423560,yes,1635.0,51.122923,71.518957,40.4,,manual,https://www.openstreetmap.org/way/1101423560
way,583108560,yes,1633.0,51.060483,71.418456,40.4,,manual,https://www.openstreetmap.org/way/583108560
way,425317520,yes,1630.0,51.145609,71.464504,40.4,,manual,https://www.openstreetmap.org/way/425317520
way,240909219,yes,1628.0,51.14008,71.408774,40.3,,manual,https://www.openstreetmap.org/way/240909219
way,216575985,industrial,1626.0,51.198478,71.443774,40.3,,manual,https://www.openstreetmap.org/way/216575985
way,258108751,yes,1624.0,51.1699,71.459579,40.3,,manual,https://www.openstreetmap.org/way/258108751
way,320770713,yes,1624.0,51.189787,71.319444,40.3,,manual,https://www.openstreetmap.org/way/320770713
way,583447182,yes,1624.0,51.179506,71.492874,40.3,,manual,https://www.openstreetmap.org/way/583447182
way,424923391,yes,1623.0,51.116699,71.480091,40.3,,manual,https://www.openstreetmap.org/way/424923391
way,1124567261,yes,1623.0,51.227702,71.395659,40.3,,manual,https://www.openstreetmap.org/way/1124567261
way,428784908,yes,1621.0,51.159438,71.420569,40.3,,manual,https://www.openstreetmap.org/way/428784908
way,1102541073,yes,1619.0,51.138826,71.544802,40.2,,manual,https://www.openstreetmap.org/way/1102541073
way,1112642066,yes,1618.0,51.118761,71.641606,40.2,,manual,https://www.openstreetmap.org/way/1112642066
way,1103224631,yes,1615.0,51.081345,71.383587,40.2,,manual,https://www.openstreetmap.org/way/1103224631
way,1076838449,yes,1614.0,51.118123,71.394923,40.2,,manual,https://www.openstreetmap.org/way/1076838449
way,258120761,yes,1613.0,51.173812,71.458947,40.2,,manual,https://www.openstreetmap.org/way/258120761
way,216575989,industrial,1612.0,51.193934,71.445516,40.2,,manual,https://www.openstreetmap.org/way/216575989
way,577028041,yes,1611.0,51.143414,71.398937,40.1,,manual,https://www.openstreetmap.org/way/577028041
way,51340054,yes,1611.0,51.176398,71.454597,40.1,,manual,https://www.openstreetmap.org/way/51340054
way,1087935118,yes,1610.0,51.165696,71.401746,40.1,,manual,https://www.openstreetmap.org/way/1087935118
way,51340068,yes,1609.0,51.174723,71.452564,40.1,,manual,https://www.openstreetmap.org/way/51340068
way,1076775774,yes,1609.0,51.076046,71.395618,40.1,,manual,https://www.openstreetmap.org/way/1076775774
way,258245970,yes,1606.0,51.044114,71.430582,40.1,,manual,https://www.openstreetmap.org/way/258245970
way,329143578,yes,1606.0,51.124258,71.611563,40.1,,manual,https://www.openstreetmap.org/way/329143578
way,1533042983,yes,1605.0,51.152963,71.530324,40.1,,manual,https://www.openstreetmap.org/way/1533042983
way,1087739896,yes,1603.0,51.177498,71.397081,40.0,,manual,https://www.openstreetmap.org/way/1087739896
relation,14522596,yes,1602.0,51.125224,71.393129,40.0,,manual,https://www.openstreetmap.org/relation/14522596
way,1117058408,yes,1602.0,51.139515,71.554675,40.0,,manual,https://www.openstreetmap.org/way/1117058408
way,243183884,yes,1601.0,51.147061,71.381208,40.0,,manual,https://www.openstreetmap.org/way/243183884
way,1102541305,yes,1601.0,51.168283,71.533458,40.0,,manual,https://www.openstreetmap.org/way/1102541305
way,921993984,yes,1600.0,51.185824,71.449998,40.0,,manual,https://www.openstreetmap.org/way/921993984
way,1105503824,yes,1599.0,51.167481,71.470972,40.0,,manual,https://www.openstreetmap.org/way/1105503824
way,242012141,yes,1598.0,51.183793,71.45819,40.0,,manual,https://www.openstreetmap.org/way/242012141
way,1076771756,yes,1594.0,51.074605,71.427786,39.9,,manual,https://www.openstreetmap.org/way/1076771756
way,1102228925,yes,1590.0,51.134013,71.312124,39.9,,manual,https://www.openstreetmap.org/way/1102228925
way,582840377,yes,1589.0,51.187407,71.44502,39.9,,manual,https://www.openstreetmap.org/way/582840377
way,261094639,yes,1588.0,51.18424,71.437348,39.8,,manual,https://www.openstreetmap.org/way/261094639
way,425328873,yes,1587.0,51.177373,71.385776,39.8,,manual,https://www.openstreetmap.org/way/425328873
way,240909207,yes,1586.0,51.114824,71.416713,39.8,,manual,https://www.openstreetmap.org/way/240909207
way,111920810,office,63.0,51.152538,71.439829,39.8,,manual,https://www.openstreetmap.org/way/111920810
way,242346783,retail,396.0,51.155589,71.487054,39.8,,manual,https://www.openstreetmap.org/way/242346783
way,1100946119,yes,1583.0,51.099702,71.476294,39.8,,manual,https://www.openstreetmap.org/way/1100946119
way,243299168,industrial,1581.0,51.220669,71.336622,39.8,,manual,https://www.openstreetmap.org/way/243299168
way,258120808,yes,1579.0,51.175437,71.456193,39.7,,manual,https://www.openstreetmap.org/way/258120808
way,915441142,yes,1578.0,51.106306,71.426981,39.7,,manual,https://www.openstreetmap.org/way/915441142
way,1090577514,yes,1578.0,51.117986,71.389696,39.7,,manual,https://www.openstreetmap.org/way/1090577514
way,1113750716,yes,1577.0,51.113791,71.499221,39.7,,manual,https://www.openstreetmap.org/way/1113750716
way,559669586,yes,1576.0,51.172741,71.422348,39.7,,manual,https://www.openstreetmap.org/way/559669586
way,921993993,yes,1575.0,51.17748,71.470321,39.7,,manual,https://www.openstreetmap.org/way/921993993
way,595057423,yes,1574.0,51.210191,71.436059,39.7,,manual,https://www.openstreetmap.org/way/595057423
way,258943947,industrial,1574.0,51.217117,71.350832,39.7,,manual,https://www.openstreetmap.org/way/258943947
way,1076838447,yes,1570.0,51.117527,71.39272,39.6,,manual,https://www.openstreetmap.org/way/1076838447
way,1253929252,yes,1569.0,51.09731,71.392731,39.6,,manual,https://www.openstreetmap.org/way/1253929252
way,1057097470,yes,1568.0,51.17538,71.546936,39.6,,manual,https://www.openstreetmap.org/way/1057097470
way,1117315406,yes,1565.0,51.197519,71.458708,39.6,,manual,https://www.openstreetmap.org/way/1117315406
way,1100946286,yes,1565.0,51.168484,71.446063,39.6,,manual,https://www.openstreetmap.org/way/1100946286
way,559712940,yes,1563.0,51.170246,71.41127,39.5,,manual,https://www.openstreetmap.org/way/559712940
way,1102541380,yes,1562.0,51.179926,71.529974,39.5,,manual,https://www.openstreetmap.org/way/1102541380
way,1100946663,yes,1561.0,51.124961,71.533669,39.5,,manual,https://www.openstreetmap.org/way/1100946663
way,258120758,yes,1560.0,51.174875,71.461908,39.5,,manual,https://www.openstreetmap.org/way/258120758
way,608667781,yes,1559.0,51.180276,71.454634,39.5,,manual,https://www.openstreetmap.org/way/608667781
way,1100947259,yes,1559.0,51.127324,71.534703,39.5,,manual,https://www.openstreetmap.org/way/1100947259
way,1112642055,yes,1558.0,51.117771,71.639931,39.5,,manual,https://www.openstreetmap.org/way/1112642055
way,1547005978,yes,1558.0,51.156904,71.553537,39.5,,manual,https://www.openstreetmap.org/way/1547005978
